type,wavelen,m_Rrs,sd_Rrs,lo_Rrs,up_Rrs,m_nRrs,sd_nRrs,lo_nRrs,up_nRrs
1,472,0.00631803208387783,0.0018912240416059,0.00314983722347418,0.00912259596200808,0.00943698400628492,0.000973773141620469,0.00755759618792469,0.0107484335294581
1,474,0.00615046754062529,0.00180471228607785,0.00314254398270337,0.00882124028498325,0.00922122659566998,0.00103936589868451,0.00722744646265657,0.0106037662999705
1,476,0.00598486023085922,0.00172485483256122,0.00312259922342579,0.0085299809270956,0.00900595277366031,0.0011053457868362,0.00690887275911869,0.0104749695580125
1,478,0.00581822055686675,0.00164811082983663,0.00310678359197828,0.00828236604320986,0.00878745606553363,0.00116920686584647,0.00660243638495287,0.0103431092820198
1,480,0.0056479686428439,0.00157537414829168,0.00307925404967826,0.0080347538354807,0.00856147459817212,0.00123047584593501,0.0062967003402958,0.01019166494453
1,482,0.00548065973878348,0.00150743467561645,0.0030540707911199,0.00779817139133396,0.00833759839704671,0.00128697127420097,0.00600957695466837,0.0100393535739932
1,484,0.00530256084207703,0.00144008845217235,0.00301813702344182,0.00758001251479333,0.00809645521091885,0.00134069194807763,0.00571539185436016,0.00989052486405974
1,486,0.00511935102802173,0.00137568969735856,0.00297674287962309,0.00735493445363203,0.00784594685733635,0.00139046746744801,0.0054218190187789,0.00972393041486279
1,488,0.00492532945626691,0.0013126732461015,0.00292746474860878,0.00711071583102516,0.00757842164026051,0.00143850464452117,0.00512392556922267,0.00953633643087667
1,490,0.00469751586601008,0.00124028441338399,0.00286358177155377,0.00682780808685492,0.00726213868490994,0.00148550084558741,0.004779228803027,0.00930624945685416
1,492,0.00446016160270025,0.00117062153221948,0.00279475077807927,0.00654106745088762,0.00693007471636663,0.00152846432277543,0.00443793376742439,0.00906635823281004
1,494,0.00421393427976895,0.0011033743230826,0.00272146221334865,0.00621572048285526,0.00658335532165585,0.00156703285629403,0.004098835717672,0.00880668102865691
1,496,0.00395945221896486,0.00103816937664239,0.00262798297164411,0.00586599067372069,0.00622278180306543,0.00160008103984458,0.00375463786659894,0.00854106723026772
1,498,0.0037041765229372,0.000978541516828398,0.00253864850648302,0.00553345839186588,0.00585787311135476,0.00162486215851207,0.00342595448340268,0.00826879128304973
1,500,0.00345063045108756,0.000922889478911189,0.00243663924726934,0.00520022921628391,0.0054918429626902,0.00163801175045337,0.0031102409441139,0.00799121749231312
1,502,0.00319531826208555,0.00087046676566837,0.00231566550881109,0.00484641274965182,0.00511935479516128,0.00163939141666355,0.00280664785737828,0.00771200977367003
1,504,0.0029243940518882,0.000816558806301585,0.00216737059502338,0.00445187076959751,0.00471880528905688,0.00162340445979103,0.0024989022556536,0.0073769084242978
1,506,0.00267496704851455,0.00076824907125022,0.00200208027878411,0.00412521601675072,0.0043454718248357,0.00159379482042217,0.00222750248630324,0.00705409742326214
1,508,0.00243124041252862,0.000720077943637834,0.00182367819786793,0.00378405097843667,0.00397588126400486,0.00154786208612338,0.00197705097481992,0.00669286575548773
1,510,0.00222137513773576,0.000678247052642787,0.001662691195447,0.00348873723905246,0.003654447086423,0.00149745487730448,0.00176982421165754,0.00635049395822834
1,512,0.00206068873190831,0.000647250773248507,0.00153642513045605,0.00327857772705903,0.00340642147448179,0.00145357187423113,0.00161349826389642,0.00606692383457531
1,514,0.00192437916544484,0.000620666122692076,0.00142480835103304,0.00309002569509734,0.00319425143260681,0.00141091812837723,0.00148260226193747,0.00581518512906659
1,516,0.00182898074703145,0.000604172728424351,0.0013410154178743,0.00295377581790868,0.00304536953524179,0.00138209101781841,0.00138926693036808,0.0056373495096078
1,518,0.00177193294080058,0.000596717571291762,0.00128845135552691,0.00288385094030783,0.00295707023230675,0.00136931262824075,0.00133092442042197,0.00554996891638316
1,520,0.00173202689029599,0.000593807099493805,0.00124767491878925,0.00283603429436516,0.00289556800637033,0.00136346160782849,0.00128798011091653,0.00549793045273104
1,522,0.00170558215370024,0.000594399790020221,0.00121660095384963,0.0028081195250469,0.00285529237650886,0.00136331422580618,0.00125608851625528,0.00546543645058425
1,524,0.00168327429459697,0.000595508362892484,0.00119150911164576,0.00278493150308897,0.00282143515402624,0.00136401564352455,0.00122934241624635,0.00544371745880206
1,526,0.00165612184077281,0.000594966672012944,0.00116187078026725,0.00275652794979024,0.00277915981490564,0.00136000561606008,0.00119923965583828,0.00540823895098281
1,528,0.00163130691280667,0.000594466969057137,0.0011355732557687,0.00273036834180569,0.00274030322911568,0.00135561817173667,0.00117204233333815,0.00537380880074297
1,530,0.00160240769711822,0.000592135145022385,0.0011058021711834,0.00269578279953836,0.00269441128445132,0.00134697668859228,0.00114293044029824,0.00532550325376455
1,532,0.0015701859837738,0.000588417703968195,0.00107430914665932,0.00265780802205092,0.0026428856995253,0.00133525616106344,0.0011117598903547,0.00525605093636986
1,534,0.00153466974042182,0.000582963692517946,0.00104208032431607,0.00261295998846115,0.00258575354238873,0.00131999457389432,0.00107824100258816,0.00518097164365986
1,536,0.00149734222583516,0.000576520867590165,0.00100809617934786,0.00256737123247912,0.00252539716702529,0.00130230242641922,0.00104406394451965,0.00509538438893425
1,538,0.00145625364865693,0.000568085768922011,0.000973420955913209,0.00251322552403079,0.00245871620028253,0.00128080769743649,0.00100813574901018,0.00499514038762419
1,540,0.00141085283878203,0.000557637673185693,0.000936667966612513,0.00245516003288444,0.00238472360490855,0.00125512511798528,0.000969418884083696,0.0048780843433512
1,542,0.00136448097780441,0.000546363617159501,0.000899284532856626,0.00239038305498275,0.00230887365086323,0.0012276088962976,0.000930317384694604,0.00475358507621975
1,544,0.00131254127978431,0.000532259485497873,0.000859212741845612,0.00231478438318048,0.00222360776256662,0.00119460294925542,0.000887738919432909,0.00461432730802054
1,546,0.00126249781928041,0.000518605198240943,0.000820175993562313,0.0022440239457429,0.00214125067700178,0.00116216844139439,0.000847877207683644,0.00447400332976001
1,548,0.00121234117458359,0.000504234503195774,0.000782308775297603,0.00216881736448694,0.00205860678576927,0.00112862351591733,0.000808053314284598,0.00432946984407139
1,550,0.00116443435106584,0.000490000176058196,0.000747866884700972,0.00209648423058197,0.00197961072826003,0.00109588084388361,0.00077047648438189,0.00419566628644027
1,552,0.00112486620160918,0.000478791637384471,0.000717954340867716,0.00203616497996261,0.00191434586779194,0.00106933971410011,0.000739295674411468,0.00408121417330708
1,554,0.00108995346070446,0.000469067964219829,0.000691369565623473,0.00198229486967817,0.00185665352078969,0.00104585411792353,0.000711419916740723,0.00398067898627597
1,556,0.00106318070463987,0.000462326052431366,0.000669930826340524,0.00194583198392316,0.00181239162777515,0.00102852161000227,0.000689512430549648,0.00390448669363118
1,558,0.00104100538534617,0.000457276847398358,0.000651147100652091,0.00191895522937098,0.00177570963959078,0.00101460709820453,0.000671066327990785,0.00384124258703377
1,560,0.00101613518217026,0.000450698697569903,0.000632014010300815,0.00188377097833085,0.00173447332008023,0.00099779454233893,0.000651037727315349,0.00376876021783323
1,562,0.000993634623858441,0.000444944451569605,0.000614074349362989,0.00185194101459531,0.00169707675396392,0.000982535119704374,0.000632578348713207,0.00370085026898199
1,564,0.000968828533687762,0.000437813743440969,0.000595237674079607,0.00181241818269666,0.00165584808503295,0.000964969457080034,0.00061320953417599,0.00362745886068681
1,566,0.000941469201738064,0.000429527014258302,0.000574705252514005,0.0017669220448265,0.00161035827479662,0.000945161534714076,0.000591945503529838,0.00354532031104691
1,568,0.00091023714026355,0.000419241770012564,0.000552123246844445,0.00171682181126789,0.0015583733734974,0.000921613153278205,0.000568467175638313,0.00345154793947073
1,570,0.000875211316806471,0.000407033428287567,0.000527354627816617,0.00165540783697929,0.00150000361056998,0.000894432336889576,0.000542932152084545,0.00333626324660633
1,572,0.000838567090285235,0.000393831561398412,0.00050220409794715,0.00159186459675046,0.00143898731674712,0.000865773146551414,0.000516714112961279,0.00322541805064577
1,574,0.000794347926699778,0.000376855643518667,0.000473201723372114,0.00151295439759107,0.00136517430483582,0.000829723649617378,0.000486041816551582,0.00308847954672332
1,576,0.000746573397171559,0.000357846243061303,0.0004425522288897,0.0014303003475911,0.00128523407364598,0.000789645135576524,0.000453417057395132,0.0029242617974522
1,578,0.000695891693474597,0.000337019839835052,0.00041022491484826,0.00134137003728214,0.00120016305405631,0.000745781401506406,0.000419213929167559,0.00275486814681086
1,580,0.000643047937944259,0.000314647516615506,0.000377313628226676,0.00124506338788794,0.00111110496586813,0.000698391069279854,0.000384059171970801,0.0025646891559717
1,582,0.000589837423077953,0.000291472427996182,0.000345151895442402,0.00114719446632473,0.00102098725712535,0.000648710577367751,0.000349736703637079,0.00237632244375924
1,584,0.000538306686528274,0.000268573045472865,0.000314094245205609,0.00105249149003609,0.000933351238114988,0.000599087143789933,0.000316971966774951,0.00218350886894687
1,586,0.000490263160815626,0.00024683800761628,0.00028492567400186,0.000962956424071852,0.000851346666376755,0.000551586177172887,0.000287101965920807,0.00200528548913469
1,588,0.000444166143826276,0.000225626411152243,0.000256906740452262,0.000873580229820824,0.000772355372564093,0.000504809422363135,0.000258440676793353,0.0018263376538877
1,590,0.000398482107252523,0.000204147180305433,0.000229412825525694,0.000786717731577103,0.000693805071311918,0.000457205247710851,0.000230258397711707,0.00164771480329935
1,592,0.000357585903434459,0.000184699177551903,0.000204922381121545,0.000709395209154684,0.000623321965695047,0.000413849413097851,0.000205391281156668,0.00148674938383947
1,594,0.000318705740844241,0.000165925818475142,0.000181857451537363,0.000635381116604552,0.000556172772545087,0.000371924235217186,0.000181998138554917,0.00133239511562465
1,596,0.000286005831512108,0.00015003774399734,0.000162584317639218,0.00057182465903551,0.00049962599713806,0.000336320232790959,0.000162286510779069,0.00120272611422068
1,598,0.000258372220329918,0.000136551795381103,0.000146430582568323,0.000519671359055323,0.00045178730859969,0.000305988324627917,0.000145990878816291,0.00109220176886568
1,600,0.000236086898823239,0.000125682119312906,0.000133465740192549,0.000477608131618383,0.000413169506495551,0.000281410633549839,0.00013271366120985,0.00100323364403378
1,602,0.000219917840130501,0.000117901260670869,0.000123841830626798,0.000446947949158672,0.000385146929118471,0.000263664799672231,0.000123021682805323,0.000939518314960249
1,604,0.000207591816063301,0.000112062633087126,0.000116385882097381,0.000422817409042984,0.000363770832719817,0.000250204874229517,0.000115593402621731,0.000891319175353302
1,606,0.00020024231153346,0.000108801918997346,0.000111685886061196,0.000410011786704522,0.00035104728376703,0.000242458583487567,0.000110935084996727,0.000861405851725387
1,608,0.000195250101546184,0.000106752031800168,0.000108280973254709,0.000400647598504195,0.000342407250617439,0.000237384315281338,0.000107640577867028,0.000841481014208264
1,610,0.000192567458668313,0.000105914842930569,0.000106068445035702,0.000396359937775346,0.000337775572100519,0.000234969560656239,0.000105534653202679,0.000830975534709668
1,612,0.000190924988578397,0.000105623074418168,0.000104475706916185,0.000394308177493749,0.000334946535154827,0.000233744183007995,0.000104134648996648,0.000825290667724271
1,614,0.000188747585097025,0.000105025934849128,0.000102564784423399,0.000392084044988266,0.000331182656241767,0.000231865282877718,0.000102258887988536,0.000817406526843237
1,616,0.000187013904899965,0.000104661438962143,0.000100978596839231,0.000389503436498404,0.000328201771007443,0.000230517031390127,0.00010072942399257,0.000811851870085623
1,618,0.00018488870009516,0.00010408101113745,9.92000787638337e-05,0.000386028322985146,0.000324536132640085,0.000228698294157326,9.90209554664506e-05,0.000805038399350749
1,620,0.000182193460159393,0.000103150513226339,9.70855557748171e-05,0.000381850106299902,0.000319868803310985,0.000226150417016978,9.69824400952383e-05,0.000794748677247445
1,622,0.000179490477258688,0.000102198785392534,9.49849833808146e-05,0.000377122463372559,0.000315181606860995,0.000223565860134684,9.49429034078736e-05,0.000785183681182829
1,624,0.000176725692730928,0.000101200591206335,9.28655792448656e-05,0.000372384830265124,0.000310383503081192,0.000220895719038961,9.29780741220061e-05,0.00077543686575039
1,626,0.000173983103615245,0.000100198289672045,9.07845242120051e-05,0.000368318055570392,0.000305625891160503,0.000218245383468789,9.11233991034963e-05,0.00076550032058601
1,628,0.000171433725595201,9.92955723185247e-05,8.882688120986e-05,0.000364457165719669,0.000301214085306848,0.000215841827598634,8.92869699784034e-05,0.000755881504609806
1,630,0.000168818376673488,9.83418580171183e-05,8.6879321656122e-05,0.00036047360464381,0.000296699117467042,0.000213368979289094,8.74684222403753e-05,0.000745962268080968
1,632,0.000166020975649436,9.72655279888664e-05,8.49291431119332e-05,0.000355535276883451,0.000291870252141943,0.000210653135809126,8.54634332856311e-05,0.000735273788654325
1,634,0.000163280196020042,9.62040066533472e-05,8.30022631655213e-05,0.000350806175199469,0.000287144987859599,0.000208002002338175,8.36459544113081e-05,0.000725122466684491
1,636,0.000160507976447795,9.51068845738302e-05,8.10652780671824e-05,0.000346327203408232,0.000282368247110722,0.000205304565710624,8.18307898772237e-05,0.000716492451379176
1,638,0.000157685682874361,9.39606011274787e-05,7.91355569609914e-05,0.000341840024190004,0.000277504051925829,0.000202525828052929,7.99081699188927e-05,0.000706322611547952
1,640,0.000154701964364148,9.2693176249699e-05,7.71124335560011e-05,0.000336378569986949,0.00027235968383984,0.000199517582389302,7.79418882896715e-05,0.000695590169559706
1,642,0.00015158778096725,9.13293083140978e-05,7.50964496959223e-05,0.00033047810334999,0.000266994269322969,0.000196335044707802,7.59813429149527e-05,0.000684042674192137
1,644,0.000148415705358036,8.99057313404983e-05,7.30994626559667e-05,0.00032409062316726,0.000261521576388676,0.000193031059105882,7.40136563086136e-05,0.000671366201128156
1,646,0.000144853050908208,8.82196083396094e-05,7.09329443684654e-05,0.000317442171930802,0.000255350470715245,0.000189174077021387,7.18171261463933e-05,0.000657588269336558
1,648,0.000140935440280196,8.62874204174301e-05,6.86200742173982e-05,0.000309837128073357,0.000248541613761335,0.000184788147986219,6.95145611430945e-05,0.000641024135803678
1,650,0.000136573257132049,8.40496049677424e-05,6.61502512690659e-05,0.000300970019454003,0.000240940096518329,0.000179742088030132,6.7015387761556e-05,0.000623194863636781
1,652,0.000131257193780317,8.11837027087635e-05,6.33121642472077e-05,0.000290037233418556,0.000231649890291666,0.000173360897414974,6.40452615741013e-05,0.000600447060276821
1,654,0.000125778701957071,7.81718688753675e-05,6.0460108329033e-05,0.000278294087618778,0.000222056502790733,0.000166653481093179,6.10490828858957e-05,0.000576500114678546
1,656,0.000119873753644875,7.48490194326258e-05,5.74849709286189e-05,0.000265543638756219,0.000211695319405207,0.000159270571115453,5.7978838147707e-05,0.000551162743304631
1,658,0.000114293607925413,7.16853736977392e-05,5.46611470282892e-05,0.000253788091909866,0.000201884911957689,0.00015220805505795,5.50994506435104e-05,0.00052658913489068
1,660,0.000109592357271999,6.90398560866025e-05,5.23224531060358e-05,0.000244303631673307,0.000193594392649895,0.000146210700970275,5.25783440538279e-05,0.000505215099583031
1,662,0.000105621257351946,6.68239287713352e-05,5.02902290888934e-05,0.000235568689712199,0.000186568679693681,0.000141109591566752,5.04674412758082e-05,0.000487146935847751
1,664,0.0001027942903612,6.53081413838426e-05,4.87676723014139e-05,0.000229652519005129,0.000181541015829496,0.000137468773928479,4.89209262513962e-05,0.000474395448968063
1,666,0.000100465038476588,6.409209608142e-05,4.74590069877509e-05,0.000224663264233398,0.000177384958857799,0.000134468389970805,4.76426812233591e-05,0.000463189687991069
1,668,9.87189563484395e-05,6.32372095913759e-05,4.64014014987855e-05,0.000221818913231631,0.00017426603373029,0.000132262017895872,4.66482921933457e-05,0.000455199712062367
1,670,9.72265273421538e-05,6.2545627012612e-05,4.54821346074058e-05,0.000218957627699913,0.000171615770803468,0.00013046114573071,4.57432186696679e-05,0.000448139400326769
1,672,9.57401328233977e-05,6.18596581517653e-05,4.45464102339001e-05,0.000216135749385882,0.000169001458455659,0.000128753002987892,4.48229546729105e-05,0.000442358886024905
1,674,9.45153500475393e-05,6.13485052337566e-05,4.37189557344162e-05,0.000213415919264809,0.000166867913168009,0.000127469131465648,4.40451439188624e-05,0.000437673928105282
1,676,9.3182022031729e-05,6.07723684048632e-05,4.28153118559297e-05,0.000211183671965005,0.000164570947087118,0.000126135714487138,4.31247153580333e-05,0.000432216536907922
1,678,9.17077241697458e-05,6.01104947621819e-05,4.18719692308048e-05,0.000208459386017617,0.000162059227836096,0.000124717886181173,4.21955912285278e-05,0.000427133183617596
1,680,9.01029025508602e-05,5.93692774789416e-05,4.08622378982122e-05,0.000205673304227704,0.000159349296952641,0.000123224276471028,4.11603907154472e-05,0.000421381541658653
1,682,8.83852220060518e-05,5.85595871809456e-05,3.97978613219305e-05,0.00020263826046055,0.000156473412354051,0.000121686463736976,4.00808668580409e-05,0.00041552787299464
1,684,8.65534920847252e-05,5.76759427896837e-05,3.86737429860605e-05,0.000199343483971584,0.000153416257132932,0.000120061780737051,3.89530535075933e-05,0.000409269214329285
1,686,8.45753322261515e-05,5.66893096070839e-05,3.74947004166508e-05,0.000195595810503302,0.000150106569324946,0.000118257379997261,3.77611873569359e-05,0.000401694946887792
1,688,8.24661757902677e-05,5.56020375207214e-05,3.62739823163774e-05,0.00019153580880965,0.000146560306612369,0.000116244609879799,3.65368622468978e-05,0.000393842025857458
1,690,7.99822741079421e-05,5.42394778324006e-05,3.49121381746714e-05,0.000186903364878857,0.000142331741744623,0.000113627206020386,3.51475331292263e-05,0.000384027453412977
1,692,7.74685803632724e-05,5.28289375109347e-05,3.35645265006482e-05,0.000181504787879096,0.000138019647612374,0.000110850520370708,3.3802431288684e-05,0.000374206852386405
1,694,7.469442000871e-05,5.1211779410142e-05,3.21548697092069e-05,0.000175353144932305,0.000133216525708291,0.000107589319711135,3.23613240049389e-05,0.000362286658046092
1,696,7.17056872737951e-05,4.94159466171039e-05,3.06825726923944e-05,0.000168823055289066,0.000128008154420841,0.000103915173770257,3.08523373578764e-05,0.000349253308208767
1,698,6.82724813788055e-05,4.72801647112763e-05,2.9065776697007e-05,0.000161260376137363,0.000121987356184277,9.94837724182238e-05,2.92019116420735e-05,0.000333963041187208
1,700,6.43383953007211e-05,4.47651109190119e-05,2.72957329416694e-05,0.000152577889447523,0.000115056561676921,9.42240507421768e-05,2.73776320171704e-05,0.000315551144593278
1,702,6.04432944788201e-05,4.22465369861682e-05,2.55570339619145e-05,0.000143743202407469,0.000108172934852028,8.89297263244495e-05,2.55826073696355e-05,0.000297169934404953
1,704,5.63891041798396e-05,3.95874934621171e-05,2.37508023477017e-05,0.000134371536188628,0.000100986850436433,8.33239966341062e-05,2.37295511352802e-05,0.000277976903596259
1,706,5.2267752075765e-05,3.68546259576517e-05,2.19657421587493e-05,0.000124911058498557,9.36698578016119e-05,7.75558897702823e-05,2.18690755449065e-05,0.000258282537167816
1,708,4.82009370921031e-05,3.4134219231034e-05,2.01953556279229e-05,0.0001155333553212,8.64377959374685e-05,7.18078374111929e-05,2.00630564844208e-05,0.000239447678778154
1,710,4.42453595582801e-05,3.1468485557449e-05,1.84922410683004e-05,0.000106468592187709,7.93941674637768e-05,6.61717864628011e-05,1.83229290602008e-05,0.000220497685892289
1,712,4.04637649953575e-05,2.89030649403749e-05,1.6864437287609e-05,9.76862463296826e-05,7.2653252251484e-05,6.07485222930109e-05,1.66676279984738e-05,0.000202242738500761
1,714,3.69593175934671e-05,2.65133527589651e-05,1.5345554241102e-05,8.93490322845366e-05,6.63995038710313e-05,5.56955264845295e-05,1.51409851818498e-05,0.000185036548995521
1,716,3.37192580536879e-05,2.42914560011278e-05,1.39335389110613e-05,8.17171847293935e-05,6.06111504554934e-05,5.09977542932365e-05,1.37477668823965e-05,0.000169383854386215
1,718,3.07636265507694e-05,2.2254265661555e-05,1.26562455889152e-05,7.47840005704876e-05,5.53257247545628e-05,4.6690932449797e-05,1.24794373283777e-05,0.000154746199251211
1,720,2.80358141355457e-05,2.03637303702868e-05,1.14714843998845e-05,6.83863765541568e-05,5.04433285606451e-05,4.26959303103777e-05,1.13099338102613e-05,0.000141374534803885
1,722,2.53684195191055e-05,1.8499253377276e-05,1.03236626172023e-05,6.20153285669939e-05,4.56636133106666e-05,3.8760854075435e-05,1.01798092254414e-05,0.000128205962768294
1,724,2.29948015554613e-05,1.6834806574585e-05,9.30691511325542e-06,5.63326438640526e-05,4.14089814963438e-05,3.52496797543851e-05,9.17700035027297e-06,0.000116489502656822
1,726,2.07625795926325e-05,1.52617853373379e-05,8.35762161329549e-06,5.1060770504324e-05,3.74065763247188e-05,3.19348702589878e-05,8.24796183293805e-06,0.000105327642463607
1,728,1.88388318598988e-05,1.3905217617877e-05,7.54175501090842e-06,4.64711646940729e-05,3.39579424398433e-05,2.90772196715941e-05,7.44694095213222e-06,9.5915634428493e-05
1,730,1.72526515676821e-05,1.27893121038736e-05,6.85825377579161e-06,4.27299498164552e-05,3.11162666688715e-05,2.67275168433461e-05,6.77669659930041e-06,8.79439183529053e-05
1,732,1.58848486301942e-05,1.18252887673732e-05,6.27826253655068e-06,3.94698689106969e-05,2.8664283656505e-05,2.46969934433527e-05,6.20235797179279e-06,8.1188978541488e-05
1,734,1.48705526336058e-05,1.11153855251596e-05,5.84319508400598e-06,3.70616397731565e-05,2.68463721534588e-05,2.31987373157816e-05,5.77608878530116e-06,7.6216199658598e-05
1,736,1.41821823304526e-05,1.06406394046772e-05,5.54053293919423e-06,3.54363068169438e-05,2.56129281232815e-05,2.21921339555851e-05,5.4749458583495e-06,7.28716930474309e-05
1,738,1.36818164587769e-05,1.03010192334766e-05,5.31390051646339e-06,3.42473796533401e-05,2.47163661547923e-05,2.14680740646306e-05,5.25027854775862e-06,7.04376544121656e-05
1,740,1.33655442940172e-05,1.0096457595782e-05,5.15945755990495e-06,3.35226048008593e-05,2.41507742699139e-05,2.10259328490699e-05,5.10034292901443e-06,6.90855706064951e-05
1,742,1.3151196452674e-05,9.96677028098997e-06,5.05151459301121e-06,3.30202134824144e-05,2.37684521345454e-05,2.07401667977986e-05,4.99664181574742e-06,6.80367258044653e-05
1,744,1.2985278490329e-05,9.87282822554949e-06,4.9642685176372e-06,3.26980100398092e-05,2.34733268227269e-05,2.05291436275137e-05,4.90602615570456e-06,6.73086299117814e-05
1,746,1.28876555169657e-05,9.83025882821077e-06,4.89810848344967e-06,3.26389064348775e-05,2.33015391084107e-05,2.04253063721917e-05,4.82981146885431e-06,6.7027123766714e-05
